CASE ID,CIGAGE,FIRSTCIGTRY,STATISTICS
1012,18,17,LOWRISK
1013,999,19,LOWRISK
1014,18,18,HIGHRISK
1015,21,12,LOWRISK
1016,999,17,LOWRISK
1017,18,16,LOWRISK
1018,999,15,LOWRISK
1019,15,14,LOWRISK
1020,999,17,LOWRISK
1021,991,991,HIGHRISK
1022,991,991,HIGHRISK
1023,991,991,HIGHRISK
1024,991,991,HIGHRISK
1025,991,991,HIGHRISK
1026,991,991,HIGHRISK
1027,999,12,LOWRISK
1028,28,18,LOWRISK
1029,991,991,HIGHRISK
1030,991,991,HIGHRISK
1031,991,991,HIGHRISK
1032,33,15,LOWRISK
1033,999,16,LOWRISK
1034,999,15,LOWRISK
1035,999,10,LOWRISK
1036,991,991,HIGHRISK
1037,991,991,HIGHRISK
1038,16,16,HIGHRISK
1039,19,18,LOWRISK
1040,991,991,HIGHRISK
1041,991,991,HIGHRISK
1042,19,17,LOWRISK
1043,999,13,LOWRISK
1044,991,991,HIGHRISK
1045,19,18,LOWRISK
1046,999,15,LOWRISK
1047,991,991,HIGHRISK
1048,991,991,HIGHRISK
1049,991,991,HIGHRISK
1050,17,14,LOWRISK
1051,991,991,HIGHRISK
1052,999,25,LOWRISK
1053,21,16,LOWRISK
1054,991,991,HIGHRISK
1055,999,17,LOWRISK
1056,991,991,HIGHRISK
1057,999,10,LOWRISK
1058,999,994,LOWRISK
1059,991,991,HIGHRISK
1060,999,14,LOWRISK
1061,999,12,LOWRISK
1062,991,991,HIGHRISK
1063,15,15,HIGHRISK
1064,991,991,HIGHRISK
1065,991,991,HIGHRISK
1066,999,13,LOWRISK
1067,991,991,HIGHRISK
1068,12,12,HIGHRISK
1069,991,991,HIGHRISK
1070,13,11,LOWRISK
1071,991,991,HIGHRISK
1072,22,16,LOWRISK
1073,16,14,LOWRISK
1074,999,22,LOWRISK
1075,991,991,HIGHRISK
1076,991,991,HIGHRISK
1077,991,991,HIGHRISK
1078,991,991,HIGHRISK
1079,23,18,LOWRISK
1080,991,991,HIGHRISK
1081,16,14,LOWRISK
1082,991,991,HIGHRISK
1083,999,18,LOWRISK
1084,999,18,LOWRISK
1085,18,15,LOWRISK
1086,991,991,HIGHRISK
1087,16,16,HIGHRISK
1088,18,17,LOWRISK
1089,24,14,LOWRISK
1090,12,10,LOWRISK
1091,991,991,HIGHRISK
1092,991,991,HIGHRISK
1093,999,14,LOWRISK
1094,991,991,HIGHRISK
1095,991,991,HIGHRISK
1096,991,991,HIGHRISK
1097,999,18,LOWRISK
1098,991,991,HIGHRISK
1099,19,16,LOWRISK
1100,20,20,HIGHRISK
1101,999,20,LOWRISK
1102,14,14,HIGHRISK
1103,999,19,LOWRISK
1104,999,17,LOWRISK
1105,27,26,LOWRISK
1106,999,12,LOWRISK
1107,991,991,HIGHRISK
1108,991,991,HIGHRISK
1109,991,991,HIGHRISK
1110,999,18,LOWRISK
1111,991,991,HIGHRISK
1112,991,991,HIGHRISK
1113,999,14,LOWRISK
1114,20,19,LOWRISK
1115,991,991,HIGHRISK
1116,991,991,HIGHRISK
1117,991,991,HIGHRISK
1118,991,991,HIGHRISK
1119,991,991,HIGHRISK
1120,17,15,LOWRISK
1121,991,991,HIGHRISK
1122,999,21,LOWRISK
1123,991,991,HIGHRISK
1124,999,14,LOWRISK
1125,16,12,LOWRISK
1126,17,17,HIGHRISK
1127,999,22,LOWRISK
1128,991,991,HIGHRISK
1129,999,10,LOWRISK
1130,991,991,HIGHRISK
1131,991,991,HIGHRISK
1132,991,991,HIGHRISK
1133,999,17,LOWRISK
1134,991,991,HIGHRISK
1135,16,15,LOWRISK
1136,991,991,HIGHRISK
1137,18,15,LOWRISK
1138,991,991,HIGHRISK
1139,991,991,HIGHRISK
1140,16,15,LOWRISK
1141,43,43,HIGHRISK
1142,19,18,LOWRISK
1143,991,991,HIGHRISK
1144,999,17,LOWRISK
1145,991,991,HIGHRISK
1146,991,991,HIGHRISK
1147,991,991,HIGHRISK
1148,999,12,LOWRISK
1149,991,991,HIGHRISK
1150,999,21,LOWRISK
1151,11,11,HIGHRISK
1152,991,991,HIGHRISK
1153,999,14,LOWRISK
1154,999,12,LOWRISK
1155,19,15,LOWRISK
1156,999,17,LOWRISK
1157,999,16,LOWRISK
1158,15,15,HIGHRISK
1159,999,14,LOWRISK
1160,999,13,LOWRISK
1161,16,16,HIGHRISK
1162,991,991,HIGHRISK
1163,991,991,HIGHRISK
1164,999,19,LOWRISK
1165,999,16,LOWRISK
1166,999,15,LOWRISK
1167,991,991,HIGHRISK
1168,991,991,HIGHRISK
1169,999,13,LOWRISK
1170,16,14,LOWRISK
1171,991,991,HIGHRISK
1172,999,16,LOWRISK
1173,999,18,LOWRISK
1174,991,991,HIGHRISK
1175,991,991,HIGHRISK
1176,25,14,LOWRISK
1177,991,991,HIGHRISK
1178,991,991,HIGHRISK
1179,18,14,LOWRISK
1180,991,991,HIGHRISK
1181,21,19,LOWRISK
1182,999,12,LOWRISK
1183,991,991,HIGHRISK
1184,999,14,LOWRISK
1185,16,16,HIGHRISK
1186,991,991,HIGHRISK
1187,991,991,HIGHRISK
1188,991,991,HIGHRISK
1189,991,991,HIGHRISK
1190,999,20,LOWRISK
1191,991,991,HIGHRISK
1192,18,13,LOWRISK
1193,991,991,HIGHRISK
1194,18,15,LOWRISK
1195,991,991,HIGHRISK
1196,19,18,LOWRISK
1197,991,991,HIGHRISK
1198,991,991,HIGHRISK
1199,999,13,LOWRISK
1200,991,991,HIGHRISK
1201,991,991,HIGHRISK
1202,20,17,LOWRISK
1203,991,991,HIGHRISK
1204,991,991,HIGHRISK
1205,14,14,HIGHRISK
1206,16,15,LOWRISK
1207,991,991,HIGHRISK
1208,991,991,HIGHRISK
1209,999,11,LOWRISK
1210,999,17,LOWRISK
1211,991,991,HIGHRISK
1212,991,991,HIGHRISK
1213,991,991,HIGHRISK
1214,991,991,HIGHRISK
1215,18,16,LOWRISK
1216,991,991,HIGHRISK
1217,991,991,HIGHRISK
1218,999,20,LOWRISK
1219,22,13,LOWRISK
1220,991,991,HIGHRISK
1221,14,14,HIGHRISK
1222,999,14,LOWRISK
1223,18,18,HIGHRISK
1224,15,10,LOWRISK
1225,991,991,HIGHRISK
1226,991,991,HIGHRISK
1227,999,18,LOWRISK
1228,999,11,LOWRISK
1229,15,14,LOWRISK
1230,999,18,LOWRISK
1231,18,14,LOWRISK
1232,991,991,HIGHRISK
1233,991,991,HIGHRISK
1234,991,991,HIGHRISK
1235,991,991,HIGHRISK
1236,999,19,LOWRISK
1237,999,18,LOWRISK
1238,991,991,HIGHRISK
1239,15,14,LOWRISK
1240,999,22,LOWRISK
1241,991,991,HIGHRISK
1242,991,991,HIGHRISK
1243,991,991,HIGHRISK
1244,991,991,HIGHRISK
1245,999,18,LOWRISK
1246,19,15,LOWRISK
1247,991,991,HIGHRISK
1248,999,18,LOWRISK
1249,18,17,LOWRISK
1250,991,991,HIGHRISK
1251,991,991,HIGHRISK
1252,991,991,HIGHRISK
1253,18,13,LOWRISK
1254,999,16,LOWRISK
1255,991,991,HIGHRISK
1256,991,991,HIGHRISK
1257,991,991,HIGHRISK
1258,999,14,LOWRISK
1259,999,994,LOWRISK
1260,999,20,LOWRISK
1261,991,991,HIGHRISK
1262,991,991,HIGHRISK
1263,991,991,HIGHRISK
1264,18,11,LOWRISK
1265,15,13,LOWRISK
1266,991,991,HIGHRISK
1267,991,991,HIGHRISK
1268,991,991,HIGHRISK
1269,991,991,HIGHRISK
1270,991,991,HIGHRISK
1271,991,991,HIGHRISK
1272,999,12,LOWRISK
1273,991,991,HIGHRISK
1274,999,16,LOWRISK
1275,999,9,LOWRISK
1276,991,991,HIGHRISK
1277,999,16,LOWRISK
1278,991,991,HIGHRISK
1279,15,13,LOWRISK
1280,999,16,LOWRISK
1281,991,991,HIGHRISK
1282,991,991,HIGHRISK
1283,999,12,LOWRISK
1284,999,16,LOWRISK
1285,999,16,LOWRISK
1286,991,991,HIGHRISK
1287,19,18,LOWRISK
1288,999,6,LOWRISK
1289,991,991,HIGHRISK
1290,17,12,LOWRISK
1291,999,13,LOWRISK
1292,991,991,HIGHRISK
1293,991,991,HIGHRISK
1294,16,13,LOWRISK
1295,16,12,LOWRISK
1296,16,16,HIGHRISK
1297,991,991,HIGHRISK
1298,991,991,HIGHRISK
1299,991,991,HIGHRISK
1300,991,991,HIGHRISK
1301,18,12,LOWRISK
1302,991,991,HIGHRISK
1303,999,14,LOWRISK
1304,991,991,HIGHRISK
1305,991,991,HIGHRISK
1306,11,11,HIGHRISK
1307,991,991,HIGHRISK
1308,991,991,HIGHRISK
1309,15,15,HIGHRISK
1310,999,11,LOWRISK
1311,999,20,LOWRISK
1312,991,991,HIGHRISK
1313,19,15,LOWRISK
1314,991,991,HIGHRISK
1315,991,991,HIGHRISK
1316,999,18,LOWRISK
1317,991,991,HIGHRISK
1318,991,991,HIGHRISK
1319,19,12,LOWRISK
1320,999,16,LOWRISK
1321,991,991,HIGHRISK
1322,991,991,HIGHRISK
1323,991,991,HIGHRISK
1324,999,15,LOWRISK
1325,991,991,HIGHRISK
1326,991,991,HIGHRISK
1327,991,991,HIGHRISK
1328,18,17,LOWRISK
1329,14,14,HIGHRISK
1330,991,991,HIGHRISK
1331,991,991,HIGHRISK
1332,991,991,HIGHRISK
1333,14,11,LOWRISK
1334,20,15,LOWRISK
1335,21,18,LOWRISK
1336,18,18,HIGHRISK
1337,17,15,LOWRISK
1338,991,991,HIGHRISK
1339,991,991,HIGHRISK
1340,19,18,LOWRISK
1341,20,11,LOWRISK
1342,14,6,LOWRISK
1343,991,991,HIGHRISK
1344,16,13,LOWRISK
1345,991,991,HIGHRISK
1346,999,10,LOWRISK
1347,15,12,LOWRISK
1348,991,991,HIGHRISK
1349,999,25,LOWRISK
1350,991,991,HIGHRISK
1351,991,991,HIGHRISK
1352,999,12,LOWRISK
1353,991,991,HIGHRISK
1354,991,991,HIGHRISK
1355,999,17,LOWRISK
1356,991,991,HIGHRISK
1357,991,991,HIGHRISK
1358,991,991,HIGHRISK
1359,991,991,HIGHRISK
1360,17,17,HIGHRISK
1361,15,10,LOWRISK
1362,991,991,HIGHRISK
1363,999,14,LOWRISK
1364,991,991,HIGHRISK
1365,18,18,HIGHRISK
1366,991,991,HIGHRISK
1367,13,13,HIGHRISK
1368,22,19,LOWRISK
1369,991,991,HIGHRISK
1370,999,21,LOWRISK
1371,16,16,HIGHRISK
1372,15,12,LOWRISK
1373,991,991,HIGHRISK
1374,991,991,HIGHRISK
1375,999,12,LOWRISK
1376,22,15,LOWRISK
1377,999,16,LOWRISK
1378,18,12,LOWRISK
1379,991,991,HIGHRISK
1380,991,991,HIGHRISK
1381,991,991,HIGHRISK
1382,999,14,LOWRISK
1383,991,991,HIGHRISK
1384,18,17,LOWRISK
1385,18,17,LOWRISK
1386,991,991,HIGHRISK
1387,991,991,HIGHRISK
1388,18,18,HIGHRISK
1389,999,13,LOWRISK
1390,991,991,HIGHRISK
1391,991,991,HIGHRISK
1392,14,11,LOWRISK
1393,17,16,LOWRISK
1394,991,991,HIGHRISK
1395,991,991,HIGHRISK
1396,991,991,HIGHRISK
1397,16,15,LOWRISK
1398,991,991,HIGHRISK
1399,18,16,LOWRISK
1400,991,991,HIGHRISK
1401,17,17,HIGHRISK
1402,991,991,HIGHRISK
1403,15,15,HIGHRISK
1404,991,991,HIGHRISK
1405,991,991,HIGHRISK
1406,991,991,HIGHRISK
1407,991,991,HIGHRISK
1408,991,991,HIGHRISK
1409,18,16,LOWRISK
1410,18,12,LOWRISK
1411,999,985,LOWRISK
1412,991,991,HIGHRISK
1413,991,991,HIGHRISK
1414,991,991,HIGHRISK
1415,991,991,HIGHRISK
1416,991,991,HIGHRISK
1417,999,17,LOWRISK
1418,991,991,HIGHRISK
1419,991,991,HIGHRISK
1420,991,991,HIGHRISK
1421,991,991,HIGHRISK
1422,991,991,HIGHRISK
1423,991,991,HIGHRISK
1424,991,991,HIGHRISK
1425,14,8,LOWRISK
1426,11,9,LOWRISK
1427,21,18,LOWRISK
1428,15,14,LOWRISK
1429,991,991,HIGHRISK
1430,991,991,HIGHRISK
1431,991,991,HIGHRISK
1432,20,16,LOWRISK
1433,13,11,LOWRISK
1434,999,14,LOWRISK
1435,18,18,HIGHRISK
1436,18,15,LOWRISK
1437,991,991,HIGHRISK
1438,999,24,LOWRISK
1439,991,991,HIGHRISK
1440,991,991,HIGHRISK
1441,999,21,LOWRISK
1442,999,13,LOWRISK
1443,24,17,LOWRISK
1444,991,991,HIGHRISK
1445,991,991,HIGHRISK
1446,999,16,LOWRISK
1447,999,8,LOWRISK
1448,999,16,LOWRISK
1449,991,991,HIGHRISK
1450,991,991,HIGHRISK
1451,991,991,HIGHRISK
1452,991,991,HIGHRISK
1453,991,991,HIGHRISK
1454,991,991,HIGHRISK
1455,991,991,HIGHRISK
1456,30,30,HIGHRISK
1457,17,15,LOWRISK
1458,999,12,LOWRISK
1459,991,991,HIGHRISK
1460,991,991,HIGHRISK
1461,991,991,HIGHRISK
1462,22,18,LOWRISK
1463,999,18,LOWRISK
1464,991,991,HIGHRISK
1465,999,21,LOWRISK
1466,991,991,HIGHRISK
1467,15,15,HIGHRISK
1468,991,991,HIGHRISK
1469,20,10,LOWRISK
1470,991,991,HIGHRISK
1471,991,991,HIGHRISK
1472,17,11,LOWRISK
1473,999,16,LOWRISK
1474,21,21,HIGHRISK
1475,991,991,HIGHRISK
1476,991,991,HIGHRISK
1477,17,17,HIGHRISK
1478,999,17,LOWRISK
1479,8,8,HIGHRISK
1480,999,18,LOWRISK
1481,999,19,LOWRISK
1482,991,991,HIGHRISK
1483,999,994,LOWRISK
1484,20,18,LOWRISK
1485,991,991,HIGHRISK
1486,991,991,HIGHRISK
1487,991,991,HIGHRISK
1488,28,28,HIGHRISK
1489,17,17,HIGHRISK
1490,18,16,LOWRISK
1491,991,991,HIGHRISK
1492,19,15,LOWRISK
1493,991,991,HIGHRISK
1494,991,991,HIGHRISK
1495,15,14,LOWRISK
1496,991,991,HIGHRISK
1497,19,14,LOWRISK
1498,999,22,LOWRISK
1499,991,991,HIGHRISK
1500,991,991,HIGHRISK
1501,991,991,HIGHRISK
1502,991,991,HIGHRISK
1503,18,18,HIGHRISK
1504,18,12,LOWRISK
1505,999,13,LOWRISK
1506,991,991,HIGHRISK
1507,991,991,HIGHRISK
1508,991,991,HIGHRISK
1509,991,991,HIGHRISK
1510,999,20,LOWRISK
1511,999,18,LOWRISK
1512,991,991,HIGHRISK
1513,999,12,LOWRISK
1514,13,12,LOWRISK
1515,991,991,HIGHRISK
1516,991,991,HIGHRISK
1517,999,985,LOWRISK
1518,999,18,LOWRISK
1519,999,14,LOWRISK
1520,991,991,HIGHRISK
1521,25,23,LOWRISK
1522,991,991,HIGHRISK
1523,999,15,LOWRISK
1524,17,17,HIGHRISK
1525,991,991,HIGHRISK
1526,999,20,LOWRISK
1527,21,18,LOWRISK
1528,999,15,LOWRISK
1529,999,17,LOWRISK
1530,991,991,HIGHRISK
1531,999,16,LOWRISK
1532,991,991,HIGHRISK
1533,19,14,LOWRISK
1534,19,15,LOWRISK
1535,991,991,HIGHRISK
1536,991,991,HIGHRISK
1537,991,991,HIGHRISK
1538,999,18,LOWRISK
1539,991,991,HIGHRISK
1540,991,991,HIGHRISK
1541,991,991,HIGHRISK
1542,999,17,LOWRISK
1543,999,19,LOWRISK
1544,991,991,HIGHRISK
1545,999,16,LOWRISK
1546,16,14,LOWRISK
1547,999,13,LOWRISK
1548,991,991,HIGHRISK
1549,991,991,HIGHRISK
1550,999,19,LOWRISK
1551,991,991,HIGHRISK
1552,14,14,HIGHRISK
1553,991,991,HIGHRISK
1554,999,15,LOWRISK
1555,25,20,LOWRISK
1556,999,13,LOWRISK
1557,22,20,LOWRISK
1558,991,991,HIGHRISK
1559,991,991,HIGHRISK
1560,991,991,HIGHRISK
1561,999,18,LOWRISK
1562,19,19,HIGHRISK
1563,999,13,LOWRISK
1564,991,991,HIGHRISK
1565,991,991,HIGHRISK
1566,991,991,HIGHRISK
1567,999,17,LOWRISK
1568,999,18,LOWRISK
1569,15,5,LOWRISK
1570,991,991,HIGHRISK
1571,16,14,LOWRISK
1572,23,18,LOWRISK
1573,999,14,LOWRISK
1574,991,991,HIGHRISK
1575,991,991,HIGHRISK
1576,999,14,LOWRISK
1577,991,991,HIGHRISK
1578,991,991,HIGHRISK
1579,999,16,LOWRISK
1580,999,15,LOWRISK
1581,991,991,HIGHRISK
1582,999,14,LOWRISK
1583,37,8,LOWRISK
1584,991,991,HIGHRISK
1585,991,991,HIGHRISK
1586,18,18,HIGHRISK
1587,991,991,HIGHRISK
1588,991,991,HIGHRISK
1589,16,13,LOWRISK
1590,991,991,HIGHRISK
1591,999,17,LOWRISK
1592,999,18,LOWRISK
1593,991,991,HIGHRISK
1594,999,12,LOWRISK
1595,991,991,HIGHRISK
1596,999,14,LOWRISK
1597,991,991,HIGHRISK
1598,19,13,LOWRISK
1599,991,991,HIGHRISK
1600,991,991,HIGHRISK
1601,991,991,HIGHRISK
1602,999,19,LOWRISK
1603,999,20,LOWRISK
1604,20,16,LOWRISK
1605,991,991,HIGHRISK
1606,991,991,HIGHRISK
1607,999,14,LOWRISK
1608,26,25,LOWRISK
1609,15,15,HIGHRISK
1610,991,991,HIGHRISK
1611,999,19,LOWRISK
1612,16,15,LOWRISK
1613,991,991,HIGHRISK
1614,991,991,HIGHRISK
1615,991,991,HIGHRISK
1616,13,9,LOWRISK
1617,16,10,LOWRISK
1618,19,16,LOWRISK
1619,35,21,LOWRISK
1620,991,991,HIGHRISK
1621,991,991,HIGHRISK
1622,991,991,HIGHRISK
1623,18,16,LOWRISK
1624,16,15,LOWRISK
1625,991,991,HIGHRISK
1626,991,991,HIGHRISK
1627,999,9,LOWRISK
1628,999,16,LOWRISK
1629,991,991,HIGHRISK
1630,991,991,HIGHRISK
1631,20,15,LOWRISK
1632,21,15,LOWRISK
1633,15,15,HIGHRISK
1634,991,991,HIGHRISK
1635,999,985,LOWRISK
1636,999,16,LOWRISK
1637,991,991,HIGHRISK
1638,13,13,HIGHRISK
1639,991,991,HIGHRISK
1640,991,991,HIGHRISK
1641,16,11,LOWRISK
1642,18,8,LOWRISK
1643,20,20,HIGHRISK
1644,21,21,HIGHRISK
1645,991,991,HIGHRISK
1646,999,13,LOWRISK
1647,999,16,LOWRISK
1648,991,991,HIGHRISK
1649,991,991,HIGHRISK
1650,991,991,HIGHRISK
1651,991,991,HIGHRISK
1652,999,18,LOWRISK
1653,999,23,LOWRISK
1654,999,25,LOWRISK
1655,999,14,LOWRISK
1656,991,991,HIGHRISK
1657,999,18,LOWRISK
1658,14,14,HIGHRISK
1659,991,991,HIGHRISK
1660,999,18,LOWRISK
1661,991,991,HIGHRISK
1662,991,991,HIGHRISK
1663,16,16,HIGHRISK
1664,991,991,HIGHRISK
1665,16,16,HIGHRISK
1666,991,991,HIGHRISK
1667,991,991,HIGHRISK
1668,991,991,HIGHRISK
1669,991,991,HIGHRISK
1670,991,991,HIGHRISK
1671,991,991,HIGHRISK
1672,991,991,HIGHRISK
1673,991,991,HIGHRISK
1674,991,991,HIGHRISK
1675,13,5,LOWRISK
1676,991,991,HIGHRISK
1677,999,12,LOWRISK
1678,991,991,HIGHRISK
1679,991,991,HIGHRISK
1680,17,17,HIGHRISK
1681,999,14,LOWRISK
1682,991,991,HIGHRISK
1683,991,991,HIGHRISK
1684,17,17,HIGHRISK
1685,17,10,LOWRISK
1686,991,991,HIGHRISK
1687,991,991,HIGHRISK
1688,991,991,HIGHRISK
1689,991,991,HIGHRISK
1690,12,10,LOWRISK
1691,991,991,HIGHRISK
1692,13,8,LOWRISK
1693,20,18,LOWRISK
1694,991,991,HIGHRISK
1695,991,991,HIGHRISK
1696,999,12,LOWRISK
1697,991,991,HIGHRISK
1698,991,991,HIGHRISK
1699,999,15,LOWRISK
1700,999,21,LOWRISK
1701,999,17,LOWRISK
1702,991,991,HIGHRISK
1703,999,18,LOWRISK
1704,991,991,HIGHRISK
1705,991,991,HIGHRISK
1706,991,991,HIGHRISK
1707,999,11,LOWRISK
1708,991,991,HIGHRISK
1709,991,991,HIGHRISK
1710,999,18,LOWRISK
1711,12,12,HIGHRISK
1712,18,14,LOWRISK
1713,19,19,HIGHRISK
1714,999,18,LOWRISK
1715,999,17,LOWRISK
1716,991,991,HIGHRISK
1717,991,991,HIGHRISK
1718,17,17,HIGHRISK
1719,991,991,HIGHRISK
1720,991,991,HIGHRISK
1721,18,14,LOWRISK
1722,999,15,LOWRISK
1723,991,991,HIGHRISK
1724,991,991,HIGHRISK
1725,991,991,HIGHRISK
1726,991,991,HIGHRISK
1727,15,12,LOWRISK
1728,22,13,LOWRISK
1729,991,991,HIGHRISK
1730,991,991,HIGHRISK
1731,999,25,LOWRISK
1732,999,12,LOWRISK
1733,991,991,HIGHRISK
1734,999,16,LOWRISK
1735,999,21,LOWRISK
1736,16,16,HIGHRISK
1737,20,20,HIGHRISK
1738,14,14,HIGHRISK
1739,999,14,LOWRISK
1740,991,991,HIGHRISK
1741,991,991,HIGHRISK
1742,999,16,LOWRISK
1743,999,985,LOWRISK
1744,999,13,LOWRISK
1745,991,991,HIGHRISK
1746,991,991,HIGHRISK
1747,999,14,LOWRISK
1748,994,18,LOWRISK
1749,13,10,LOWRISK
1750,18,16,LOWRISK
1751,999,25,LOWRISK
1752,991,991,HIGHRISK
1753,991,991,HIGHRISK
1754,13,13,HIGHRISK
1755,991,991,HIGHRISK
1756,991,991,HIGHRISK
1757,991,991,HIGHRISK
1758,991,991,HIGHRISK
1759,999,14,LOWRISK
1760,991,991,HIGHRISK
1761,12,10,LOWRISK
1762,999,16,LOWRISK
1763,991,991,HIGHRISK
1764,999,16,LOWRISK
1765,991,991,HIGHRISK
1766,999,18,LOWRISK
1767,991,991,HIGHRISK
1768,991,991,HIGHRISK
1769,15,11,LOWRISK
1770,991,991,HIGHRISK
1771,991,991,HIGHRISK
1772,991,991,HIGHRISK
1773,999,11,LOWRISK
1774,991,991,HIGHRISK
1775,18,14,LOWRISK
1776,991,991,HIGHRISK
1777,991,991,HIGHRISK
1778,13,12,LOWRISK
1779,991,991,HIGHRISK
1780,991,991,HIGHRISK
1781,16,13,LOWRISK
1782,991,991,HIGHRISK
1783,16,14,LOWRISK
1784,991,991,HIGHRISK
1785,991,991,HIGHRISK
1786,14,14,HIGHRISK
1787,991,991,HIGHRISK
1788,19,14,LOWRISK
1789,12,7,LOWRISK
1790,991,991,HIGHRISK
1791,17,17,HIGHRISK
1792,991,991,HIGHRISK
1793,19,17,LOWRISK
1794,991,991,HIGHRISK
1795,991,991,HIGHRISK
1796,22,18,LOWRISK
1797,991,991,HIGHRISK
1798,18,18,HIGHRISK
1799,12,12,HIGHRISK
1800,991,991,HIGHRISK
1801,18,14,LOWRISK
1802,999,14,LOWRISK
1803,991,991,HIGHRISK
1804,991,991,HIGHRISK
1805,999,15,LOWRISK
1806,17,17,HIGHRISK
1807,991,991,HIGHRISK
1808,991,991,HIGHRISK
1809,991,991,HIGHRISK
1810,19,16,LOWRISK
1811,999,15,LOWRISK
1812,16,16,HIGHRISK
1813,991,991,HIGHRISK
1814,991,991,HIGHRISK
1815,999,18,LOWRISK
1816,999,16,LOWRISK
1817,991,991,HIGHRISK
1818,991,991,HIGHRISK
1819,999,15,LOWRISK
1820,999,13,LOWRISK
1821,991,991,HIGHRISK
1822,999,18,LOWRISK
1823,999,16,LOWRISK
1824,991,991,HIGHRISK
1825,991,991,HIGHRISK
1826,20,20,HIGHRISK
1827,999,21,LOWRISK
1828,999,13,LOWRISK
1829,17,16,LOWRISK
1830,999,18,LOWRISK
1831,999,17,LOWRISK
1832,991,991,HIGHRISK
1833,999,14,LOWRISK
1834,999,15,LOWRISK
1835,991,991,HIGHRISK
1836,24,23,LOWRISK
1837,999,15,LOWRISK
1838,991,991,HIGHRISK
1839,991,991,HIGHRISK
1840,999,10,LOWRISK
1841,991,991,HIGHRISK
1842,991,991,HIGHRISK
1843,991,991,HIGHRISK
1844,999,16,LOWRISK
1845,999,19,LOWRISK
1846,991,991,HIGHRISK
1847,991,991,HIGHRISK
1848,994,17,LOWRISK
1849,19,15,LOWRISK
1850,999,21,LOWRISK
1851,991,991,HIGHRISK
1852,991,991,HIGHRISK
1853,991,991,HIGHRISK
1854,991,991,HIGHRISK
1855,15,14,LOWRISK
1856,991,991,HIGHRISK
1857,991,991,HIGHRISK
1858,13,13,HIGHRISK
1859,18,10,LOWRISK
1860,991,991,HIGHRISK
1861,999,11,LOWRISK
1862,991,991,HIGHRISK
1863,999,18,LOWRISK
1864,991,991,HIGHRISK
1865,18,16,LOWRISK
1866,35,28,LOWRISK
1867,17,15,LOWRISK
1868,13,13,HIGHRISK
1869,999,997,LOWRISK
1870,991,991,HIGHRISK
1871,991,991,HIGHRISK
1872,999,21,LOWRISK
1873,991,991,HIGHRISK
1874,999,18,LOWRISK
1875,999,13,LOWRISK
1876,999,23,LOWRISK
1877,999,16,LOWRISK
1878,991,991,HIGHRISK
1879,991,991,HIGHRISK
1880,24,16,LOWRISK
1881,991,991,HIGHRISK
1882,991,991,HIGHRISK
1883,17,16,LOWRISK
1884,999,12,LOWRISK
1885,21,18,LOWRISK
1886,999,12,LOWRISK
1887,999,10,LOWRISK
1888,18,18,HIGHRISK
1889,15,13,LOWRISK
1890,991,991,HIGHRISK
1891,999,20,LOWRISK
1892,15,15,HIGHRISK
1893,991,991,HIGHRISK
1894,15,12,LOWRISK
1895,991,991,HIGHRISK
1896,991,991,HIGHRISK
1897,18,18,HIGHRISK
1898,991,991,HIGHRISK
1899,991,991,HIGHRISK
1900,991,991,HIGHRISK
1901,999,25,LOWRISK
1902,999,16,LOWRISK
1903,991,991,HIGHRISK
1904,991,991,HIGHRISK
1905,991,991,HIGHRISK
1906,991,991,HIGHRISK
1907,17,15,LOWRISK
1908,991,991,HIGHRISK
1909,16,16,HIGHRISK
1910,991,991,HIGHRISK
1911,991,991,HIGHRISK
1912,991,991,HIGHRISK
1913,991,991,HIGHRISK
1914,17,15,LOWRISK
1915,991,991,HIGHRISK
1916,15,13,LOWRISK
1917,999,17,LOWRISK
1918,991,991,HIGHRISK
1919,991,991,HIGHRISK
1920,999,15,LOWRISK
1921,999,17,LOWRISK
1922,12,12,HIGHRISK
1923,991,991,HIGHRISK
1924,16,16,HIGHRISK
1925,999,17,LOWRISK
1926,999,19,LOWRISK
1927,15,14,LOWRISK
1928,18,18,HIGHRISK
1929,999,4,LOWRISK
1930,19,18,LOWRISK
1931,21,15,LOWRISK
1932,9,9,HIGHRISK
1933,991,991,HIGHRISK
1934,999,27,LOWRISK
1935,991,991,HIGHRISK
1936,17,13,LOWRISK
1937,999,14,LOWRISK
1938,991,991,HIGHRISK
1939,991,991,HIGHRISK
1940,999,16,LOWRISK
1941,991,991,HIGHRISK
1942,18,16,LOWRISK
1943,991,991,HIGHRISK
1944,999,14,LOWRISK
1945,991,991,HIGHRISK
1946,999,31,LOWRISK
1947,16,14,LOWRISK
1948,991,991,HIGHRISK
1949,991,991,HIGHRISK
1950,16,16,HIGHRISK
1951,999,13,LOWRISK
1952,19,18,LOWRISK
1953,999,20,LOWRISK
1954,991,991,HIGHRISK
1955,991,991,HIGHRISK
1956,15,12,LOWRISK
1957,19,19,HIGHRISK
1958,16,16,HIGHRISK
1959,19,12,LOWRISK
1960,991,991,HIGHRISK
1961,28,22,LOWRISK
1962,20,18,LOWRISK
1963,991,991,HIGHRISK
1964,991,991,HIGHRISK
1965,16,5,LOWRISK
1966,991,991,HIGHRISK
1967,999,994,LOWRISK
1968,18,17,LOWRISK
1969,17,16,LOWRISK
1970,999,13,LOWRISK
